Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z3, 26, 30, 720, 9384.000000, 0.050530, 185711.458539,185704.000000, 1.000000, 2, 91.036901, 207342.334489, 207342.334489
Z3, 27, 30, 720, 11408.000000, 0.060419, 188814.776809,188808.000000, 1.000000, 2, 91.036901, 207962.998143, 207962.998143
Z3, 28, 30, 720, 8168.000000, 0.059299, 137742.626351,137736.000000, 1.000000, 2, 91.036901, 197748.568051, 197748.568051
Z3, 29, 30, 720, 9544.000000, 0.052106, 183165.086554,183160.000000, 1.000000, 2, 91.036901, 206833.060092, 206833.060092
Z3, 30, 30, 720, 13040.000000, 0.054789, 238003.978901,238000.000000, 1.000000, 2, 91.036901, 217800.838561, 217800.838561
Z3, 31, 30, 720, 6520.000000, 0.057390, 113608.642621,113608.000000, 1.000000, 2, 91.036901, 192921.771305, 192921.771305
Z3, 32, 30, 720, 7264.000000, 0.055099, 131835.423510,131832.000000, 1.000000, 2, 91.036901, 196567.127483, 196567.127483
Z3, 33, 30, 720, 8144.000000, 0.050645, 160805.607661,160800.000000, 1.000000, 2, 91.036901, 202361.164313, 202361.164313
Z3, 34, 30, 720, 7392.000000, 0.050416, 146620.120597,146616.000000, 1.000000, 2, 91.036901, 199524.066901, 199524.066901
Z3, 35, 30, 720, 7928.000000, 0.048115, 164771.900655,164768.000000, 1.000000, 2, 91.036901, 203154.422912, 203154.422912
Z3, 36, 30, 720, 7976.000000, 0.044978, 177331.139668,177328.000000, 1.000000, 2, 91.036901, 205666.270715, 205666.270715
Z3, 37, 30, 720, 6704.000000, 0.074688, 89760.068552,89760.000000, 1.000000, 2, 91.036901, 188152.056492, 188152.056492
Z3, 38, 30, 720, 7880.000000, 0.046755, 168538.124265,168536.000000, 1.000000, 2, 91.036901, 203907.667634, 203907.667634
Z1, 0, 31, 720, 14392.000000, 0.050811, 283245.753872, 283240.000000, 1.000000, 2, 94.217212, 206204.165313, 206204.165313
Z2, 0, 31, 720, 16592.000000, 0.050698, 327271.292753, 327264.000000, 1.000000, 2, 94.217212, 215009.273090, 215009.273090
Z2, 1, 31, 720, 15416.000000, 0.044927, 343134.418056, 343128.000000, 1.000000, 2, 94.217212, 218181.898150, 218181.898150
Z2, 2, 31, 720, 19304.000000, 0.051648, 373760.842627, 373760.000000, 1.000000, 2, 94.217212, 224307.183064, 224307.183064
Z2, 3, 31, 720, 18376.000000, 0.051779, 354892.910253, 354888.000000, 1.000000, 2, 94.217212, 220533.596590, 220533.596590
Z2, 4, 31, 720, 12136.000000, 0.050836, 238728.460146, 238728.000000, 1.000000, 2, 94.217212, 197300.706568, 197300.706568
Z2, 5, 31, 720, 14728.000000, 0.045652, 322614.562341, 322608.000000, 1.000000, 2, 94.217212, 214077.927007, 214077.927007
Z2, 6, 31, 720, 6576.000000, 0.050831, 129369.872715, 129368.000000, 1.000000, 2, 94.217212, 175428.989082, 175428.989082
Z2, 7, 31, 720, 7024.000000, 0.044421, 158123.410099, 158120.000000, 1.000000, 2, 94.217212, 181179.696559, 181179.696559
Z3, 0, 31, 720, 6624.000000, 0.051238, 129279.050705,129272.000000, 1.000000, 2, 94.217212, 175410.824680, 175410.824680
Z3, 1, 31, 720, 13072.000000, 0.050748, 257586.505872,257584.000000, 1.000000, 2, 94.217212, 201072.315713, 201072.315713
Z3, 2, 31, 720, 17232.000000, 0.044848, 384231.180878,384224.000000, 1.000000, 2, 94.217212, 226401.250715, 226401.250715
Z3, 3, 31, 720, 12984.000000, 0.055030, 235944.030529,235944.000000, 1.000000, 2, 94.217212, 196743.820645, 196743.820645
Z3, 4, 31, 720, 9296.000000, 0.073372, 126696.832579,126696.000000, 1.000000, 2, 94.217212, 174894.381055, 174894.381055
Z3, 5, 31, 720, 13896.000000, 0.053061, 261887.261831,261880.000000, 1.000000, 2, 94.217212, 201932.466905, 201932.466905
Z3, 6, 31, 720, 15152.000000, 0.055449, 273260.112897,273256.000000, 1.000000, 2, 94.217212, 204207.037118, 204207.037118
Z3, 7, 31, 720, 10872.000000, 0.063499, 171215.294729,171208.000000, 1.000000, 2, 94.217212, 183798.073485, 183798.073485
Z3, 8, 31, 720, 13928.000000, 0.075674, 184052.646880,184048.000000, 1.000000, 2, 94.217212, 186365.543915, 186365.543915
Z3, 9, 31, 720, 12232.000000, 0.050847, 240564.831750,240560.000000, 1.000000, 2, 94.217212, 197667.980889, 197667.980889
Z3, 10, 31, 720, 8792.000000, 0.045035, 195225.935384,195224.000000, 1.000000, 2, 94.217212, 188600.201616, 188600.201616
Z3, 11, 31, 720, 11592.000000, 0.050361, 230178.114017,230176.000000, 1.000000, 2, 94.217212, 195590.637342, 195590.637342
Z3, 12, 31, 720, 12416.000000, 0.050964, 243622.949533,243616.000000, 1.000000, 2, 94.217212, 198279.604446, 198279.604446
Z3, 13, 31, 720, 13904.000000, 0.044641, 311462.556842,311456.000000, 1.000000, 2, 94.217212, 211847.525908, 211847.525908
Z3, 14, 31, 720, 15840.000000, 0.050692, 312475.341277,312472.000000, 1.000000, 2, 94.217212, 212050.082794, 212050.082794
Z3, 15, 31, 720, 10384.000000, 0.050460, 205786.761792,205784.000000, 1.000000, 2, 94.217212, 190712.366897, 190712.366897
Z3, 16, 31, 720, 16992.000000, 0.050427, 336962.341603,336960.000000, 1.000000, 2, 94.217212, 216947.482860, 216947.482860
Z3, 17, 31, 720, 19664.000000, 0.051939, 378597.970696,378592.000000, 1.000000, 2, 94.217212, 225274.608678, 225274.608678
Z3, 18, 31, 720, 12728.000000, 0.044829, 283923.353187,283920.000000, 1.000000, 2, 94.217212, 206339.685176, 206339.685176
Z3, 19, 31, 720, 16072.000000, 0.050954, 315421.752954,315416.000000, 1.000000, 2, 94.217212, 212639.365130, 212639.365130
Z3, 20, 31, 720, 29680.000000, 0.046183, 642660.719312,642656.000000, 1.000000, 2, 94.217212, 278087.158402, 278087.158402
Z3, 21, 31, 720, 8632.000000, 0.050794, 169941.331653,169936.000000, 1.000000, 2, 94.217212, 183543.280870, 183543.280870
Z3, 22, 31, 720, 17024.000000, 0.051629, 329737.163222,329736.000000, 1.000000, 2, 94.217212, 215502.447183, 215502.447183
Z3, 23, 31, 720, 77744.000000, 0.050490, 1539790.057437,1539784.000000, 1.000000, 2, 94.217212, 457513.026026, 457513.026026
Z3, 24, 31, 720, 11184.000000, 0.051688, 216375.174122,216368.000000, 1.000000, 2, 94.217212, 192830.049363, 192830.049363
Z3, 25, 31, 720, 9640.000000, 0.044713, 215597.253595,215592.000000, 1.000000, 2, 94.217212, 192674.465258, 192674.465258
Z3, 26, 31, 720, 11112.000000, 0.050413, 220419.336282,220416.000000, 1.000000, 2, 94.217212, 193638.881796, 193638.881796
Z3, 27, 31, 720, 8160.000000, 0.045746, 178376.251476,178376.000000, 1.000000, 2, 94.217212, 185230.264834, 185230.264834
Z3, 28, 31, 720, 10112.000000, 0.065616, 154108.753962,154104.000000, 1.000000, 2, 94.217212, 180376.765332, 180376.765332
Z3, 29, 31, 720, 15536.000000, 0.079476, 195480.396598,195480.000000, 1.000000, 2, 94.217212, 188651.093859, 188651.093859
Z3, 30, 31, 720, 6608.000000, 0.337981, 19551.394901,19544.000000, 1.000000, 2, 94.217212, 153465.293519, 153465.293519
Z3, 31, 31, 720, 7176.000000, 0.068523, 104723.961298,104720.000000, 1.000000, 2, 94.217212, 170499.806799, 170499.806799
Z3, 32, 31, 720, 7704.000000, 0.045623, 168862.196699,168856.000000, 1.000000, 2, 94.217212, 183327.453879, 183327.453879
Z3, 33, 31, 720, 7424.000000, 0.053616, 138466.129514,138464.000000, 1.000000, 2, 94.217212, 177248.240442, 177248.240442
Z3, 34, 31, 720, 7832.000000, 0.044547, 175814.308483,175808.000000, 1.000000, 2, 94.217212, 184717.876236, 184717.876236
Z3, 35, 31, 720, 7920.000000, 0.050748, 156065.263656,156064.000000, 1.000000, 2, 94.217212, 180768.067270, 180768.067270
Z3, 36, 31, 720, 6816.000000, 0.048911, 139355.155282,139352.000000, 1.000000, 2, 94.217212, 177426.045595, 177426.045595
Z3, 37, 31, 720, 7888.000000, 0.055151, 143025.511777,143024.000000, 1.000000, 2, 94.217212, 178160.116894, 178160.116894
Z3, 38, 31, 720, 7760.000000, 0.048545, 159851.684005,159848.000000, 1.000000, 2, 94.217212, 181525.351340, 181525.351340
Z1, 0, 32, 720, 11512.000000, 0.050102, 229771.266616, 229768.000000, 1.000000, 2, 97.025885, 183307.670403, 183307.670403
Z2, 0, 32, 720, 6624.000000, 0.050095, 132228.765346, 132224.000000, 1.000000, 2, 97.025885, 163799.170149, 163799.170149
Z2, 1, 32, 720, 8912.000000, 0.049598, 179684.664704, 179680.000000, 1.000000, 2, 97.025885, 173290.350020, 173290.350020
Z2, 2, 32, 720, 16416.000000, 0.073874, 222216.205972, 222216.000000, 1.000000, 2, 97.025885, 181796.658274, 181796.658274
Z2, 3, 32, 720, 13176.000000, 0.050423, 261309.323126, 261304.000000, 1.000000, 2, 97.025885, 189615.281705, 189615.281705
Z2, 4, 32, 720, 19272.000000, 0.049871, 386437.007479, 386432.000000, 1.000000, 2, 97.025885, 214640.818575, 214640.818575
Z2, 5, 32, 720, 13352.000000, 0.061450, 217282.343369, 217280.000000, 1.000000, 2, 97.025885, 180809.885753, 180809.885753
Z2, 6, 32, 720, 6544.000000, 0.061334, 106694.492451, 106688.000000, 1.000000, 2, 97.025885, 158692.315570, 158692.315570
Z2, 7, 32, 720, 6960.000000, 0.059190, 117587.430309, 117584.000000, 1.000000, 2, 97.025885, 160870.903141, 160870.903141
Z3, 0, 32, 720, 13248.000000, 0.047521, 278782.012163,278776.000000, 1.000000, 2, 97.025885, 193109.819512, 193109.819512
Z3, 1, 32, 720, 17360.000000, 0.064191, 270442.896979,270440.000000, 1.000000, 2, 97.025885, 191441.996475, 191441.996475
Z3, 2, 32, 720, 13560.000000, 0.049902, 271732.595888,271728.000000, 1.000000, 2, 97.025885, 191699.936257, 191699.936257
Z3, 3, 32, 720, 9400.000000, 0.051229, 183489.820219,183488.000000, 1.000000, 2, 97.025885, 174051.381123, 174051.381123
Z3, 4, 32, 720, 14856.000000, 0.045716, 324962.813894,324960.000000, 1.000000, 2, 97.025885, 202345.979858, 202345.979858
Z3, 5, 32, 720, 15248.000000, 0.050361, 302773.971923,302768.000000, 1.000000, 2, 97.025885, 197908.211464, 197908.211464
Z3, 6, 32, 720, 11048.000000, 0.044656, 247402.364744,247400.000000, 1.000000, 2, 97.025885, 186833.890028, 186833.890028
Z3, 7, 32, 720, 13752.000000, 0.055950, 245790.884718,245784.000000, 1.000000, 2, 97.025885, 186511.594023, 186511.594023
Z3, 8, 32, 720, 11784.000000, 0.046150, 255341.278440,255336.000000, 1.000000, 2, 97.025885, 188421.672767, 188421.672767
Z3, 9, 32, 720, 12816.000000, 0.052689, 243238.626658,243232.000000, 1.000000, 2, 97.025885, 186001.142411, 186001.142411
Z3, 10, 32, 720, 14024.000000, 0.055079, 254616.096879,254616.000000, 1.000000, 2, 97.025885, 188276.636455, 188276.636455
Z3, 11, 32, 720, 16832.000000, 0.056014, 300496.304495,300496.000000, 1.000000, 2, 97.025885, 197452.677979, 197452.677979
Z3, 12, 32, 720, 10584.000000, 0.047410, 223244.041341,223240.000000, 1.000000, 2, 97.025885, 182002.225348, 182002.225348
Z3, 13, 32, 720, 16992.000000, 0.078603, 216174.955154,216168.000000, 1.000000, 2, 97.025885, 180588.408110, 180588.408110
Z3, 14, 32, 720, 18216.000000, 0.050776, 358752.166378,358752.000000, 1.000000, 2, 97.025885, 209103.850355, 209103.850355
Z3, 15, 32, 720, 13184.000000, 0.051802, 254507.547971,254504.000000, 1.000000, 2, 97.025885, 188254.926674, 188254.926674
Z3, 16, 32, 720, 20216.000000, 0.051149, 395237.443547,395232.000000, 1.000000, 2, 97.025885, 216400.905789, 216400.905789
Z3, 17, 32, 720, 34920.000000, 0.046016, 758866.481224,758864.000000, 1.000000, 2, 97.025885, 289126.713324, 289126.713324
Z3, 18, 32, 720, 19520.000000, 0.050353, 387663.098524,387656.000000, 1.000000, 2, 97.025885, 214886.036784, 214886.036784
Z3, 19, 32, 720, 8496.000000, 0.045701, 185904.028358,185904.000000, 1.000000, 2, 97.025885, 174534.222751, 174534.222751
Z3, 20, 32, 720, 16296.000000, 0.050648, 321750.118465,321744.000000, 1.000000, 2, 97.025885, 201703.440772, 201703.440772
Z3, 21, 32, 720, 77192.000000, 0.052793, 1462163.544409,1462160.000000, 1.000000, 2, 97.025885, 429786.125961, 429786.125961
Z3, 22, 32, 720, 10856.000000, 0.059238, 183260.744792,183256.000000, 1.000000, 2, 97.025885, 174005.566038, 174005.566038
Z3, 23, 32, 720, 9712.000000, 0.050497, 192328.257124,192328.000000, 1.000000, 2, 97.025885, 175819.068504, 175819.068504
Z3, 24, 32, 720, 10368.000000, 0.051501, 201316.479292,201312.000000, 1.000000, 2, 97.025885, 177616.712938, 177616.712938
Z3, 25, 32, 720, 7984.000000, 0.066636, 119815.114953,119808.000000, 1.000000, 2, 97.025885, 161316.440070, 161316.440070
Z3, 26, 32, 720, 10128.000000, 0.054174, 186953.150958,186952.000000, 1.000000, 2, 97.025885, 174744.047271, 174744.047271
Z3, 27, 32, 720, 16056.000000, 0.045729, 351111.985830,351104.000000, 1.000000, 2, 97.025885, 207575.814245, 207575.814245
Z3, 28, 32, 720, 11808.000000, 0.051789, 228002.085385,228000.000000, 1.000000, 2, 97.025885, 182953.834157, 182953.834157
Z3, 29, 32, 720, 14088.000000, 0.050844, 277082.841633,277080.000000, 1.000000, 2, 97.025885, 192769.985406, 192769.985406
Z3, 30, 32, 720, 6704.000000, 0.044855, 149459.369078,149456.000000, 1.000000, 2, 97.025885, 167245.290895, 167245.290895
Z3, 31, 32, 720, 7184.000000, 0.050875, 141208.845209,141208.000000, 1.000000, 2, 97.025885, 165595.186121, 165595.186121
Z3, 32, 32, 720, 7448.000000, 0.078905, 94391.990368,94384.000000, 1.000000, 2, 97.025885, 156231.815153, 156231.815153
Z3, 33, 32, 720, 7240.000000, 0.053085, 136385.042856,136384.000000, 1.000000, 2, 97.025885, 164630.425651, 164630.425651
Z3, 34, 32, 720, 7776.000000, 0.046967, 165563.054911,165560.000000, 1.000000, 2, 97.025885, 170466.028062, 170466.028062
Z3, 35, 32, 720, 7904.000000, 0.051169, 154468.525865,154464.000000, 1.000000, 2, 97.025885, 168247.122253, 168247.122253
Z3, 36, 32, 720, 6784.000000, 0.050095, 135422.696876,135416.000000, 1.000000, 2, 97.025885, 164437.956455, 164437.956455
Z3, 37, 32, 720, 7656.000000, 0.045128, 169650.771140,169648.000000, 1.000000, 2, 97.025885, 171283.571307, 171283.571307
Z3, 38, 32, 720, 7552.000000, 0.050892, 148392.674684,148392.000000, 1.000000, 2, 97.025885, 167031.952016, 167031.952016
Z1, 0, 33, 720, 12696.000000, 0.046591, 272498.980490, 272496.000000, 1.000000, 2, 99.590267, 184528.014212, 184528.014212
Z2, 0, 33, 720, 32344.000000, 0.051577, 627101.227291, 627096.000000, 1.000000, 2, 99.590267, 255448.463572, 255448.463572
Z2, 1, 33, 720, 18288.000000, 0.047135, 387991.938050, 387984.000000, 1.000000, 2, 99.590267, 207626.605724, 207626.605724
Z2, 2, 33, 720, 20224.000000, 0.053102, 380851.945313, 380848.000000, 1.000000, 2, 99.590267, 206198.607177, 206198.607177
Z2, 3, 33, 720, 17136.000000, 0.046417, 369175.086714, 369168.000000, 1.000000, 2, 99.590267, 203863.235457, 203863.235457
Z2, 4, 33, 720, 14904.000000, 0.052291, 285020.366794, 285016.000000, 1.000000, 2, 99.590267, 187032.291473, 187032.291473
Z2, 5, 33, 720, 7624.000000, 0.057892, 131693.498238, 131688.000000, 1.000000, 2, 99.590267, 156366.917762, 156366.917762
Z2, 6, 33, 720, 6544.000000, 0.060331, 108468.283304, 108464.000000, 1.000000, 2, 99.590267, 151721.874775, 151721.874775
Z2, 7, 33, 720, 7096.000000, 0.053426, 132819.226594, 132816.000000, 1.000000, 2, 99.590267, 156592.063433, 156592.063433
Z3, 0, 33, 720, 6624.000000, 0.048441, 136743.667554,136736.000000, 1.000000, 2, 99.590267, 157376.951625, 157376.951625
Z3, 1, 33, 720, 15168.000000, 0.064170, 236372.136512,236368.000000, 1.000000, 2, 99.590267, 177302.645416, 177302.645416
Z3, 2, 33, 720, 19296.000000, 0.059611, 323698.646223,323696.000000, 1.000000, 2, 99.590267, 194767.947359, 194767.947359
Z3, 3, 33, 720, 14752.000000, 0.073957, 199467.258001,199464.000000, 1.000000, 2, 99.590267, 169921.669714, 169921.669714
Z3, 4, 33, 720, 10296.000000, 0.051750, 198956.521739,198952.000000, 1.000000, 2, 99.590267, 169819.522462, 169819.522462
Z3, 5, 33, 720, 16088.000000, 0.045014, 357399.920025,357392.000000, 1.000000, 2, 99.590267, 201508.202119, 201508.202119
Z3, 6, 33, 720, 17360.000000, 0.051052, 340045.443861,340040.000000, 1.000000, 2, 99.590267, 198037.306886, 198037.306886
Z3, 7, 33, 720, 12064.000000, 0.045564, 264770.432798,264768.000000, 1.000000, 2, 99.590267, 182982.304674, 182982.304674
Z3, 8, 33, 720, 15408.000000, 0.049348, 312231.498744,312224.000000, 1.000000, 2, 99.590267, 192474.517863, 192474.517863
Z3, 9, 33, 720, 13016.000000, 0.045177, 288111.207030,288104.000000, 1.000000, 2, 99.590267, 187650.459520, 187650.459520
Z3, 10, 33, 720, 9792.000000, 0.052670, 185912.284033,185912.000000, 1.000000, 2, 99.590267, 167210.674920, 167210.674920
Z3, 11, 33, 720, 13264.000000, 0.046159, 287354.578739,287352.000000, 1.000000, 2, 99.590267, 187499.133862, 187499.133862
Z3, 12, 33, 720, 19720.000000, 0.049805, 395944.182311,395944.000000, 1.000000, 2, 99.590267, 209217.054576, 209217.054576
Z3, 13, 33, 720, 12960.000000, 0.045626, 284048.568798,284048.000000, 1.000000, 2, 99.590267, 186837.931874, 186837.931874
Z3, 14, 33, 720, 14008.000000, 0.051686, 271021.166273,271016.000000, 1.000000, 2, 99.590267, 184232.451369, 184232.451369
Z3, 15, 33, 720, 16720.000000, 0.051620, 323905.462999,323904.000000, 1.000000, 2, 99.590267, 194809.310714, 194809.310714
Z3, 16, 33, 720, 10200.000000, 0.050824, 200692.586180,200688.000000, 1.000000, 2, 99.590267, 170166.735350, 170166.735350
Z3, 17, 33, 720, 17568.000000, 0.051394, 341829.785578,341824.000000, 1.000000, 2, 99.590267, 198394.175230, 198394.175230
Z3, 18, 33, 720, 19632.000000, 0.050676, 387402.320625,387400.000000, 1.000000, 2, 99.590267, 207508.682239, 207508.682239
Z3, 19, 33, 720, 13808.000000, 0.046384, 297688.858227,297688.000000, 1.000000, 2, 99.590267, 189565.989759, 189565.989759
Z3, 20, 33, 720, 24544.000000, 0.050900, 482200.392927,482200.000000, 1.000000, 2, 99.590267, 226468.296699, 226468.296699
Z3, 21, 33, 720, 20664.000000, 0.048544, 425675.675676,425672.000000, 1.000000, 2, 99.590267, 215163.353249, 215163.353249
Z3, 22, 33, 720, 8928.000000, 0.053537, 166763.173133,166760.000000, 1.000000, 2, 99.590267, 163380.852740, 163380.852740
Z3, 23, 33, 720, 16960.000000, 0.071145, 238386.393984,238384.000000, 1.000000, 2, 99.590267, 177705.496911, 177705.496911
Z3, 24, 33, 720, 82816.000000, 0.071822, 1153072.874607,1153072.000000, 1.000000, 2, 99.590267, 360642.793035, 360642.793035
Z3, 25, 33, 720, 12016.000000, 1.109570, 10829.420406,10824.000000, 1.000000, 2, 99.590267, 132194.102195, 132194.102195
Z3, 26, 33, 720, 10064.000000, 0.069064, 145719.911966,145712.000000, 1.000000, 2, 99.590267, 159172.200507, 159172.200507
Z3, 27, 33, 720, 11728.000000, 0.052468, 223526.721049,223520.000000, 1.000000, 2, 99.590267, 174733.562324, 174733.562324
Z3, 28, 33, 720, 8320.000000, 0.049589, 167779.144568,167776.000000, 1.000000, 2, 99.590267, 163584.047028, 163584.047028
Z3, 29, 33, 720, 11856.000000, 0.064966, 182495.459163,182488.000000, 1.000000, 2, 99.590267, 166527.309947, 166527.309947
Z3, 30, 33, 720, 12864.000000, 0.051435, 250102.070575,250096.000000, 1.000000, 2, 99.590267, 180048.632229, 180048.632229
Z3, 31, 33, 720, 6648.000000, 0.050347, 132043.617296,132040.000000, 1.000000, 2, 99.590267, 156436.941573, 156436.941573
Z3, 32, 33, 720, 7264.000000, 0.050163, 144807.926161,144800.000000, 1.000000, 2, 99.590267, 158989.803346, 158989.803346
Z3, 33, 33, 720, 7640.000000, 0.055823, 136861.150422,136856.000000, 1.000000, 2, 99.590267, 157400.448198, 157400.448198
Z3, 34, 33, 720, 7384.000000, 0.051347, 143805.869866,143800.000000, 1.000000, 2, 99.590267, 158789.392087, 158789.392087
Z3, 35, 33, 720, 7792.000000, 0.044875, 173637.883008,173632.000000, 1.000000, 2, 99.590267, 164755.794716, 164755.794716
Z3, 36, 33, 720, 7688.000000, 0.050077, 153523.573697,153520.000000, 1.000000, 2, 99.590267, 160732.932853, 160732.932853
Z3, 37, 33, 720, 6768.000000, 0.044915, 150684.626517,150680.000000, 1.000000, 2, 99.590267, 160165.143417, 160165.143417
Z3, 38, 33, 720, 7768.000000, 0.051213, 151680.237440,151680.000000, 1.000000, 2, 99.590267, 160364.265602, 160364.265602
Z1, 0, 34, 720, 19856.000000, 0.051080, 388723.570869, 388720.000000, 1.000000, 2, 103.192825, 203437.258252, 203437.258252
Z2, 0, 34, 720, 31456.000000, 0.051084, 615770.104142, 615768.000000, 1.000000, 2, 103.192825, 248846.564907, 248846.564907
Z2, 1, 34, 720, 24384.000000, 0.067598, 360720.731383, 360720.000000, 1.000000, 2, 103.192825, 197836.690355, 197836.690355
Z2, 2, 34, 720, 20640.000000, 0.056941, 362480.462233, 362480.000000, 1.000000, 2, 103.192825, 198188.636525, 198188.636525
Z2, 3, 34, 720, 15992.000000, 0.044739, 357450.993540, 357448.000000, 1.000000, 2, 103.192825, 197182.742787, 197182.742787
Z2, 4, 34, 720, 15880.000000, 0.051640, 307513.555383, 307512.000000, 1.000000, 2, 103.192825, 187195.255155, 187195.255155
Z2, 5, 34, 720, 7584.000000, 0.045565, 166443.542192, 166440.000000, 1.000000, 2, 103.192825, 158981.252517, 158981.252517
Z2, 6, 34, 720, 6528.000000, 0.051604, 126501.821564, 126496.000000, 1.000000, 2, 103.192825, 150992.908391, 150992.908391
Z2, 7, 34, 720, 7040.000000, 0.049124, 143310.805309, 143304.000000, 1.000000, 2, 103.192825, 154354.705140, 154354.705140
Z3, 0, 34, 720, 6624.000000, 0.050035, 132387.328870,132384.000000, 1.000000, 2, 103.192825, 152170.009852, 152170.009852
Z3, 1, 34, 720, 13456.000000, 0.054945, 244899.444899,244896.000000, 1.000000, 2, 103.192825, 174672.433058, 174672.433058
Z3, 2, 34, 720, 16800.000000, 0.338245, 49668.139958,49664.000000, 1.000000, 2, 103.192825, 135626.172070, 135626.172070
Z3, 3, 34, 720, 13208.000000, 0.060962, 216659.558413,216656.000000, 1.000000, 2, 103.192825, 169024.455761, 169024.455761
Z3, 4, 34, 720, 9168.000000, 0.047022, 194972.566033,194968.000000, 1.000000, 2, 103.192825, 164687.057285, 164687.057285
Z3, 5, 34, 720, 14272.000000, 0.054223, 263209.339210,263208.000000, 1.000000, 2, 103.192825, 178334.411921, 178334.411921
Z3, 6, 34, 720, 15288.000000, 0.050211, 304475.115015,304472.000000, 1.000000, 2, 103.192825, 186587.567081, 186587.567081
Z3, 7, 34, 720, 11312.000000, 0.064910, 174272.069019,174272.000000, 1.000000, 2, 103.192825, 160546.957882, 160546.957882
Z3, 8, 34, 720, 14256.000000, 0.051299, 277900.153999,277896.000000, 1.000000, 2, 103.192825, 181272.574878, 181272.574878
Z3, 9, 34, 720, 12528.000000, 0.045266, 276764.017143,276760.000000, 1.000000, 2, 103.192825, 181045.347507, 181045.347507
Z3, 10, 34, 720, 8968.000000, 0.051436, 174352.593514,174352.000000, 1.000000, 2, 103.192825, 160563.062781, 160563.062781
Z3, 11, 34, 720, 11880.000000, 0.050999, 232945.744034,232944.000000, 1.000000, 2, 103.192825, 172281.692885, 172281.692885
Z3, 12, 34, 720, 16864.000000, 0.050551, 333603.687365,333600.000000, 1.000000, 2, 103.192825, 192413.281552, 192413.281552
Z3, 13, 34, 720, 12720.000000, 0.053564, 237472.929580,237472.000000, 1.000000, 2, 103.192825, 173187.129994, 173187.129994
Z3, 14, 34, 720, 14048.000000, 0.044364, 316653.142187,316648.000000, 1.000000, 2, 103.192825, 189023.172516, 189023.172516
Z3, 15, 34, 720, 16064.000000, 0.051395, 312559.587509,312552.000000, 1.000000, 2, 103.192825, 188204.461580, 188204.461580
Z3, 16, 34, 720, 10352.000000, 0.047661, 217200.646231,217200.000000, 1.000000, 2, 103.192825, 169132.673325, 169132.673325
Z3, 17, 34, 720, 17176.000000, 0.053479, 321172.796799,321168.000000, 1.000000, 2, 103.192825, 189927.103438, 189927.103438
Z3, 18, 34, 720, 19128.000000, 0.063953, 299094.647632,299088.000000, 1.000000, 2, 103.192825, 185511.473605, 185511.473605
Z3, 19, 34, 720, 13720.000000, 0.059284, 231428.378652,231424.000000, 1.000000, 2, 103.192825, 171978.219809, 171978.219809
Z3, 20, 34, 720, 22392.000000, 0.054438, 411330.320732,411328.000000, 1.000000, 2, 103.192825, 207958.608225, 207958.608225
Z3, 21, 34, 720, 20048.000000, 0.043801, 457706.445058,457704.000000, 1.000000, 2, 103.192825, 217233.833090, 217233.833090
Z3, 22, 34, 720, 8872.000000, 0.063380, 139981.066583,139976.000000, 1.000000, 2, 103.192825, 153688.757395, 153688.757395
Z3, 23, 34, 720, 15624.000000, 0.052021, 300340.247208,300336.000000, 1.000000, 2, 103.192825, 185760.593520, 185760.593520
Z3, 24, 34, 720, 79768.000000, 0.046590, 1712127.065894,1712120.000000, 1.000000, 2, 103.192825, 468117.957257, 468117.957257
Z3, 25, 34, 720, 11952.000000, 0.049593, 241001.754280,241000.000000, 1.000000, 2, 103.192825, 173892.894935, 173892.894935
Z3, 26, 34, 720, 10032.000000, 0.051366, 195304.286882,195304.000000, 1.000000, 2, 103.192825, 164753.401455, 164753.401455
Z3, 27, 34, 720, 10744.000000, 0.075042, 143173.156366,143168.000000, 1.000000, 2, 103.192825, 154327.175352, 154327.175352
Z3, 28, 34, 720, 8256.000000, 0.044582, 185186.846709,185184.000000, 1.000000, 2, 103.192825, 162729.913420, 162729.913420
Z3, 29, 34, 720, 11288.000000, 0.050326, 224297.579780,224296.000000, 1.000000, 2, 103.192825, 170552.060035, 170552.060035
Z3, 30, 34, 720, 14168.000000, 0.049775, 284640.883978,284640.000000, 1.000000, 2, 103.192825, 182620.720874, 182620.720874
Z3, 31, 34, 720, 6512.000000, 0.053462, 121806.142681,121800.000000, 1.000000, 2, 103.192825, 150053.772615, 150053.772615
Z3, 32, 34, 720, 7512.000000, 0.046032, 163190.823775,163184.000000, 1.000000, 2, 103.192825, 158330.708833, 158330.708833
Z3, 33, 34, 720, 7400.000000, 0.054141, 136680.149979,136680.000000, 1.000000, 2, 103.192825, 153028.574074, 153028.574074
Z3, 34, 34, 720, 7432.000000, 0.052504, 141551.119915,141544.000000, 1.000000, 2, 103.192825, 154002.768061, 154002.768061
Z3, 35, 34, 720, 7920.000000, 0.044421, 178294.050111,178288.000000, 1.000000, 2, 103.192825, 161351.354101, 161351.354101
Z3, 36, 34, 720, 8256.000000, 0.049635, 166334.239952,166328.000000, 1.000000, 2, 103.192825, 158959.392069, 158959.392069
Z3, 37, 34, 720, 6872.000000, 0.067325, 102072.038619,102072.000000, 1.000000, 2, 103.192825, 146106.951802, 146106.951802
