Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z2, 0, 16, 720, 6624.000000, 0.071851, 92190.783705, 92184.000000, 1.000000, 4, 25.120021, 453009.497275, 453009.497275
Z2, 1, 16, 720, 13808.000000, 0.056060, 246307.527649, 246304.000000, 1.000000, 4, 25.120021, 483832.846064, 483832.846064
Z2, 2, 16, 720, 11760.000000, 0.056005, 209981.251674, 209976.000000, 1.000000, 4, 25.120021, 476567.590869, 476567.590869
Z2, 3, 16, 720, 28488.000000, 0.053338, 534103.265964, 534096.000000, 1.000000, 4, 25.120021, 541391.993727, 541391.993727
Z2, 4, 16, 720, 18448.000000, 0.062616, 294621.183084, 294616.000000, 1.000000, 4, 25.120021, 493495.577151, 493495.577151
Z2, 5, 16, 720, 38128.000000, 0.056369, 676400.149018, 676400.000000, 1.000000, 4, 25.120021, 569851.370338, 569851.370338
Z2, 6, 16, 720, 28352.000000, 0.066386, 427077.998373, 427072.000000, 1.000000, 4, 25.120021, 519986.940209, 519986.940209
Z2, 7, 16, 720, 17104.000000, 0.052964, 322936.334114, 322936.000000, 1.000000, 4, 25.120021, 499158.607357, 499158.607357
Z3, 0, 16, 720, 10928.000000, 0.058638, 186363.791398, 186360.000000, 1.000000, 4, 25.120021, 471844.098814, 471844.098814
Z3, 1, 16, 720, 13720.000000, 0.063993, 214398.449830, 214392.000000, 1.000000, 4, 25.120021, 477451.030500, 477451.030500
Z3, 2, 16, 720, 11384.000000, 0.055935, 203521.945115, 203520.000000, 1.000000, 4, 25.120021, 475275.729557, 475275.729557
Z3, 3, 16, 720, 14584.000000, 0.145318, 100359.212210, 100352.000000, 1.000000, 4, 25.120021, 454643.182976, 454643.182976
Z3, 4, 16, 720, 11600.000000, 0.050553, 229462.148636, 229456.000000, 1.000000, 4, 25.120021, 480463.770261, 480463.770261
Z3, 5, 16, 720, 19656.000000, 0.056011, 350931.067112, 350928.000000, 1.000000, 4, 25.120021, 504757.553956, 504757.553956
Z3, 6, 16, 720, 34848.000000, 0.056165, 620457.580344, 620456.000000, 1.000000, 4, 25.120021, 558662.856603, 558662.856603
Z3, 7, 16, 720, 21016.000000, 0.051688, 406593.406593, 406592.000000, 1.000000, 4, 25.120021, 515890.021853, 515890.021853
Z3, 8, 16, 720, 27488.000000, 0.055821, 492431.163899, 492424.000000, 1.000000, 4, 25.120021, 533057.573314, 533057.573314
Z3, 9, 16, 720, 25808.000000, 0.059761, 431853.549974, 431848.000000, 1.000000, 4, 25.120021, 520942.050529, 520942.050529
Z3, 10, 16, 720, 28160.000000, 0.062515, 450451.891546, 450448.000000, 1.000000, 4, 25.120021, 524661.718843, 524661.718843
Z3, 11, 16, 720, 30920.000000, 0.057224, 540332.727527, 540328.000000, 1.000000, 4, 25.120021, 542637.886039, 542637.886039
Z3, 12, 16, 720, 46480.000000, 0.060326, 770480.389882, 770480.000000, 1.000000, 4, 25.120021, 588667.418510, 588667.418510
Z3, 13, 16, 720, 14448.000000, 0.060135, 240259.416313, 240256.000000, 1.000000, 4, 25.120021, 482623.223797, 482623.223797
Z3, 14, 16, 720, 18640.000000, 0.054694, 340805.207153, 340800.000000, 1.000000, 4, 25.120021, 502732.381964, 502732.381964
Z3, 15, 16, 720, 29208.000000, 0.060014, 486686.439831, 486680.000000, 1.000000, 4, 25.120021, 531908.628500, 531908.628500
Z3, 16, 16, 720, 51464.000000, 0.056321, 913762.184620, 913760.000000, 1.000000, 4, 25.120021, 617323.777458, 617323.777458
Z3, 17, 16, 720, 28192.000000, 0.059262, 475717.998043, 475712.000000, 1.000000, 4, 25.120021, 529714.940142, 529714.940142
Z3, 18, 16, 720, 28072.000000, 0.055793, 503145.555894, 503144.000000, 1.000000, 4, 25.120021, 535200.451713, 535200.451713
Z3, 19, 16, 720, 37328.000000, 0.060057, 621542.867609, 621536.000000, 1.000000, 4, 25.120021, 558879.914056, 558879.914056
Z3, 20, 16, 720, 19040.000000, 0.157261, 121072.611773, 121072.000000, 1.000000, 4, 25.120021, 458785.862888, 458785.862888
Z3, 21, 16, 720, 24800.000000, 0.062093, 399400.898652, 399400.000000, 1.000000, 4, 25.120021, 514451.520264, 514451.520264
Z3, 22, 16, 720, 22072.000000, 0.059967, 368069.104674, 368064.000000, 1.000000, 4, 25.120021, 508185.161469, 508185.161469
Z1, 0, 17, 720, 14768.000000, 0.049777, 296683.207104, 296680.000000, 1.000000, 4, 27.188541, 430887.429011, 430887.429011
Z2, 0, 17, 720, 6624.000000, 0.054199, 122216.277053, 122216.000000, 1.000000, 4, 27.188541, 395994.043001, 395994.043001
Z2, 1, 17, 720, 20120.000000, 0.049622, 405465.317803, 405464.000000, 1.000000, 4, 27.188541, 452643.851151, 452643.851151
Z2, 2, 17, 720, 16592.000000, 0.055956, 296518.693259, 296512.000000, 1.000000, 4, 27.188541, 430854.526242, 430854.526242
Z2, 3, 17, 720, 33808.000000, 0.060529, 558542.186390, 558536.000000, 1.000000, 4, 27.188541, 483259.224868, 483259.224868
Z2, 4, 17, 720, 25088.000000, 0.055479, 452207.141441, 452200.000000, 1.000000, 4, 27.188541, 461992.215878, 461992.215878
Z2, 5, 17, 720, 68248.000000, 0.060921, 1120270.514273, 1120264.000000, 1.000000, 4, 27.188541, 595604.890445, 595604.890445
Z2, 6, 17, 720, 50544.000000, 0.063550, 795342.250197, 795336.000000, 1.000000, 4, 27.188541, 530619.237629, 530619.237629
Z2, 7, 17, 720, 43416.000000, 0.059472, 730024.213075, 730024.000000, 1.000000, 4, 27.188541, 517555.630205, 517555.630205
Z3, 0, 17, 720, 14272.000000, 0.058292, 244836.341179, 244832.000000, 1.000000, 4, 27.188541, 420518.055826, 420518.055826
Z3, 1, 17, 720, 18888.000000, 0.056048, 336996.859834, 336992.000000, 1.000000, 4, 27.188541, 438950.159557, 438950.159557
Z3, 2, 17, 720, 17264.000000, 0.059847, 288468.929103, 288464.000000, 1.000000, 4, 27.188541, 429244.573411, 429244.573411
Z3, 3, 17, 720, 21072.000000, 0.060064, 350825.785828, 350824.000000, 1.000000, 4, 27.188541, 441715.944756, 441715.944756
Z3, 4, 17, 720, 15568.000000, 0.059904, 259882.478632, 259880.000000, 1.000000, 4, 27.188541, 423527.283317, 423527.283317
Z3, 5, 17, 720, 29360.000000, 0.295226, 99449.235501, 99448.000000, 1.000000, 4, 27.188541, 391440.634690, 391440.634690
Z3, 6, 17, 720, 46680.000000, 0.050637, 921855.560164, 921848.000000, 1.000000, 4, 27.188541, 555921.899623, 555921.899623
Z3, 7, 17, 720, 33040.000000, 0.061263, 539314.104761, 539312.000000, 1.000000, 4, 27.188541, 479413.608542, 479413.608542
Z3, 8, 17, 720, 46232.000000, 0.065136, 709776.467698, 709776.000000, 1.000000, 4, 27.188541, 513506.081130, 513506.081130
Z3, 9, 17, 720, 36392.000000, 0.071589, 508346.254313, 508344.000000, 1.000000, 4, 27.188541, 473220.038453, 473220.038453
Z3, 10, 17, 720, 43552.000000, 0.065863, 661251.385452, 661248.000000, 1.000000, 4, 27.188541, 503801.064680, 503801.064680
Z3, 11, 17, 720, 58080.000000, 0.064947, 894267.633609, 894264.000000, 1.000000, 4, 27.188541, 550404.314312, 550404.314312
Z3, 12, 17, 720, 72112.000000, 0.061294, 1176493.620909, 1176488.000000, 1.000000, 4, 27.188541, 606849.511772, 606849.511772
Z3, 13, 17, 720, 27680.000000, 0.055197, 501476.529522, 501472.000000, 1.000000, 4, 27.188541, 471846.093494, 471846.093494
Z3, 14, 17, 720, 42816.000000, 0.055854, 766569.986035, 766568.000000, 1.000000, 4, 27.188541, 524864.784797, 524864.784797
Z3, 15, 17, 720, 42416.000000, 0.055692, 761617.467500, 761616.000000, 1.000000, 4, 27.188541, 523874.281090, 523874.281090
Z3, 16, 17, 720, 74552.000000, 0.061078, 1220603.163168, 1220600.000000, 1.000000, 4, 27.188541, 615671.420224, 615671.420224
Z3, 17, 17, 720, 40896.000000, 0.058483, 699280.132688, 699280.000000, 1.000000, 4, 27.188541, 511406.814128, 511406.814128
Z3, 18, 17, 720, 40312.000000, 0.055521, 726067.614056, 726064.000000, 1.000000, 4, 27.188541, 516764.310401, 516764.310401
Z3, 19, 17, 720, 39632.000000, 0.144731, 273832.143770, 273832.000000, 1.000000, 4, 27.188541, 426317.216344, 426317.216344
Z3, 20, 17, 720, 22368.000000, 0.055027, 406491.358788, 406488.000000, 1.000000, 4, 27.188541, 452849.059348, 452849.059348
Z3, 21, 17, 720, 28576.000000, 0.074786, 382103.602279, 382096.000000, 1.000000, 4, 27.188541, 447971.508046, 447971.508046
Z3, 22, 17, 720, 27904.000000, 0.052885, 527635.435379, 527632.000000, 1.000000, 4, 27.188541, 477077.874666, 477077.874666
Z1, 0, 18, 720, 13592.000000, 0.070265, 193439.123319, 193432.000000, 1.000000, 4, 29.404133, 428332.059758, 428332.059758
Z2, 0, 18, 720, 6624.000000, 0.055674, 118978.338183, 118976.000000, 1.000000, 4, 29.404133, 413439.902731, 413439.902731
Z2, 1, 18, 720, 18816.000000, 0.060046, 313359.757519, 313352.000000, 1.000000, 4, 29.404133, 452316.186598, 452316.186598
Z2, 2, 18, 720, 15248.000000, 0.060414, 252391.829708, 252384.000000, 1.000000, 4, 29.404133, 440122.601036, 440122.601036
Z2, 3, 18, 720, 43272.000000, 0.052006, 832057.839480, 832056.000000, 1.000000, 4, 29.404133, 556055.802990, 556055.802990
Z2, 4, 18, 720, 26880.000000, 0.055606, 483401.071827, 483400.000000, 1.000000, 4, 29.404133, 486324.449460, 486324.449460
Z2, 5, 18, 720, 57960.000000, 0.056613, 1023793.121721, 1023792.000000, 1.000000, 4, 29.404133, 594402.859439, 594402.859439
Z2, 6, 18, 720, 41152.000000, 0.055352, 743460.037578, 743456.000000, 1.000000, 4, 29.404133, 538336.242610, 538336.242610
Z2, 7, 18, 720, 27320.000000, 0.063678, 429033.575175, 429032.000000, 1.000000, 4, 29.404133, 475450.950129, 475450.950129
Z3, 0, 18, 720, 13120.000000, 0.054130, 242379.456863, 242376.000000, 1.000000, 4, 29.404133, 438120.126467, 438120.126467
Z3, 1, 18, 720, 19072.000000, 0.056586, 337044.498639, 337040.000000, 1.000000, 4, 29.404133, 457053.134822, 457053.134822
Z3, 2, 18, 720, 17528.000000, 0.067885, 258201.369964, 258200.000000, 1.000000, 4, 29.404133, 441284.509087, 441284.509087
Z3, 3, 18, 720, 20456.000000, 0.050177, 407676.824043, 407672.000000, 1.000000, 4, 29.404133, 471179.599903, 471179.599903
Z3, 4, 18, 720, 15664.000000, 0.081097, 193151.411273, 193144.000000, 1.000000, 4, 29.404133, 428274.517349, 428274.517349
Z3, 5, 18, 720, 30408.000000, 0.042032, 723448.800914, 723448.000000, 1.000000, 4, 29.404133, 534333.995277, 534333.995277
Z3, 6, 18, 720, 55672.000000, 0.059676, 932904.350158, 932904.000000, 1.000000, 4, 29.404133, 576225.105126, 576225.105126
Z3, 7, 18, 720, 47456.000000, 0.059367, 799366.651507, 799360.000000, 1.000000, 4, 29.404133, 549517.565396, 549517.565396
Z3, 8, 18, 720, 51600.000000, 0.066651, 774181.932754, 774176.000000, 1.000000, 4, 29.404133, 544480.621645, 544480.621645
Z3, 9, 18, 720, 34464.000000, 0.060647, 568272.132175, 568272.000000, 1.000000, 4, 29.404133, 503298.661529, 503298.661529
Z3, 10, 18, 720, 45976.000000, 0.055840, 823352.435530, 823352.000000, 1.000000, 4, 29.404133, 554314.722200, 554314.722200
Z3, 11, 18, 720, 49736.000000, 0.060205, 826110.788141, 826104.000000, 1.000000, 4, 29.404133, 554866.392722, 554866.392722
Z3, 12, 18, 720, 84640.000000, 0.056191, 1506291.043050, 1506288.000000, 1.000000, 4, 29.404133, 690902.443704, 690902.443704
Z3, 13, 18, 720, 53200.000000, 0.070258, 757209.143443, 757208.000000, 1.000000, 4, 29.404133, 541086.063783, 541086.063783
Z3, 14, 18, 720, 64968.000000, 0.032514, 1998154.641078, 1998152.000000, 1.000000, 4, 29.404133, 789275.163310, 789275.163310
Z3, 15, 18, 720, 40280.000000, 0.055526, 725425.926593, 725424.000000, 1.000000, 4, 29.404133, 534729.420413, 534729.420413
Z3, 16, 18, 720, 67832.000000, 0.056475, 1201097.830899, 1201096.000000, 1.000000, 4, 29.404133, 629863.801274, 629863.801274
Z3, 17, 18, 720, 43960.000000, 0.051450, 854421.768707, 854416.000000, 1.000000, 4, 29.404133, 560528.588836, 560528.588836
Z3, 18, 18, 720, 23064.000000, 0.055050, 418964.577657, 418960.000000, 1.000000, 4, 29.404133, 473437.150626, 473437.150626
Z3, 19, 18, 720, 39080.000000, 0.060098, 650271.223668, 650264.000000, 1.000000, 4, 29.404133, 519698.479828, 519698.479828
Z3, 20, 18, 720, 32240.000000, 0.055831, 577456.968351, 577456.000000, 1.000000, 4, 29.404133, 505135.628764, 505135.628764
Z3, 21, 18, 720, 45304.000000, 0.059881, 756567.191597, 756560.000000, 1.000000, 4, 29.404133, 540957.673414, 540957.673414
Z3, 22, 18, 720, 39360.000000, 0.055661, 707137.852356, 707136.000000, 1.000000, 4, 29.404133, 531071.805566, 531071.805566
Z1, 0, 19, 720, 40336.000000, 0.076604, 526552.138270, 526552.000000, 1.000000, 4, 31.264766, 514326.582392, 514326.582392
Z2, 0, 19, 720, 6624.000000, 0.046451, 142601.881553, 142600.000000, 1.000000, 4, 31.264766, 437536.531049, 437536.531049
Z2, 1, 19, 720, 10792.000000, 0.054371, 198488.164647, 198488.000000, 1.000000, 4, 31.264766, 448713.787668, 448713.787668
Z2, 2, 19, 720, 8632.000000, 0.056514, 152740.913756, 152736.000000, 1.000000, 4, 31.264766, 439564.337490, 439564.337490
Z2, 3, 19, 720, 24320.000000, 0.062256, 390645.078386, 390640.000000, 1.000000, 4, 31.264766, 487145.170416, 487145.170416
Z2, 4, 19, 720, 59352.000000, 0.062927, 943188.138637, 943184.000000, 1.000000, 4, 31.264766, 597653.782466, 597653.782466
Z2, 5, 19, 720, 48592.000000, 0.074954, 648290.951784, 648288.000000, 1.000000, 4, 31.264766, 538674.345095, 538674.345095
Z2, 6, 19, 720, 57648.000000, 0.070113, 822215.566300, 822208.000000, 1.000000, 4, 31.264766, 573459.267999, 573459.267999
Z2, 7, 19, 720, 62776.000000, 0.073656, 852286.303899, 852280.000000, 1.000000, 4, 31.264766, 579473.415518, 579473.415518
Z3, 0, 19, 720, 8800.000000, 0.049682, 177126.524697, 177120.000000, 1.000000, 4, 31.264766, 444441.459678, 444441.459678
Z3, 1, 19, 720, 9832.000000, 0.055940, 175759.742581, 175752.000000, 1.000000, 4, 31.264766, 444168.103255, 444168.103255
Z3, 2, 19, 720, 8720.000000, 0.055848, 156138.089099, 156136.000000, 1.000000, 4, 31.264766, 440243.772558, 440243.772558
Z3, 3, 19, 720, 10416.000000, 0.055988, 186039.865686, 186032.000000, 1.000000, 4, 31.264766, 446224.127876, 446224.127876
Z3, 4, 19, 720, 9184.000000, 0.059923, 153263.354638, 153256.000000, 1.000000, 4, 31.264766, 439668.825666, 439668.825666
Z3, 5, 19, 720, 9984.000000, 0.064206, 155499.486029, 155496.000000, 1.000000, 4, 31.264766, 440116.051944, 440116.051944
Z3, 6, 19, 720, 19368.000000, 0.057204, 338577.721838, 338576.000000, 1.000000, 4, 31.264766, 476731.699106, 476731.699106
Z3, 7, 19, 720, 25024.000000, 0.053131, 470986.806196, 470984.000000, 1.000000, 4, 31.264766, 503213.515978, 503213.515978
Z3, 8, 19, 720, 19144.000000, 0.050279, 380755.384952, 380752.000000, 1.000000, 4, 31.264766, 485167.231729, 485167.231729
Z3, 9, 19, 720, 24008.000000, 0.055050, 436112.624886, 436112.000000, 1.000000, 4, 31.264766, 496238.679716, 496238.679716
Z3, 10, 19, 720, 17936.000000, 0.049890, 359510.924033, 359504.000000, 1.000000, 4, 31.264766, 480918.339545, 480918.339545
Z3, 11, 19, 720, 20536.000000, 0.060124, 341560.774400, 341560.000000, 1.000000, 4, 31.264766, 477328.309618, 477328.309618
Z3, 12, 19, 720, 14232.000000, 0.080219, 177414.328276, 177408.000000, 1.000000, 4, 31.264766, 444499.020394, 444499.020394
Z3, 13, 19, 720, 31168.000000, 0.057548, 541600.055606, 541600.000000, 1.000000, 4, 31.264766, 517336.165860, 517336.165860
Z3, 14, 19, 720, 42168.000000, 0.056235, 749853.294212, 749848.000000, 1.000000, 4, 31.264766, 558986.813581, 558986.813581
Z3, 15, 19, 720, 26224.000000, 0.063113, 415508.690761, 415504.000000, 1.000000, 4, 31.264766, 492117.892891, 492117.892891
Z3, 16, 19, 720, 25208.000000, 0.055933, 450682.066043, 450680.000000, 1.000000, 4, 31.264766, 499152.567947, 499152.567947
Z3, 17, 19, 720, 11704.000000, 0.055037, 212656.939877, 212656.000000, 1.000000, 4, 31.264766, 451547.542714, 451547.542714
Z3, 18, 19, 720, 38440.000000, 0.052909, 726530.457956, 726528.000000, 1.000000, 4, 31.264766, 554322.246330, 554322.246330
Z3, 19, 19, 720, 54056.000000, 0.060863, 888158.651397, 888152.000000, 1.000000, 4, 31.264766, 586647.885018, 586647.885018
Z3, 20, 19, 720, 32864.000000, 0.054552, 602434.374542, 602432.000000, 1.000000, 4, 31.264766, 529503.029647, 529503.029647
Z3, 21, 19, 720, 33896.000000, 0.047828, 708706.197207, 708704.000000, 1.000000, 4, 31.264766, 550757.394180, 550757.394180
Z3, 22, 19, 720, 40192.000000, 0.055829, 719912.590231, 719912.000000, 1.000000, 4, 31.264766, 552998.672785, 552998.672785
Z1, 0, 20, 720, 44008.000000, 0.057778, 761673.993562, 761672.000000, 1.000000, 4, 33.157555, 616885.795240, 616885.795240
Z2, 0, 20, 720, 6624.000000, 0.070610, 93811.074919, 93808.000000, 1.000000, 4, 33.157555, 483313.211512, 483313.211512
Z2, 1, 20, 720, 9424.000000, 0.060334, 156197.169092, 156192.000000, 1.000000, 4, 33.157555, 495790.430346, 495790.430346
Z2, 2, 20, 720, 9344.000000, 0.055855, 167290.305255, 167288.000000, 1.000000, 4, 33.157555, 498009.057579, 498009.057579
Z2, 3, 20, 720, 19088.000000, 0.056681, 336761.877878, 336760.000000, 1.000000, 4, 33.157555, 531903.372104, 531903.372104
Z2, 4, 20, 720, 25768.000000, 0.056027, 459921.109465, 459920.000000, 1.000000, 4, 33.157555, 556535.218421, 556535.218421
Z2, 5, 20, 720, 34840.000000, 0.138109, 252264.515709, 252264.000000, 1.000000, 4, 33.157555, 515003.899670, 515003.899670
Z2, 6, 20, 720, 39568.000000, 0.054100, 731386.321627, 731384.000000, 1.000000, 4, 33.157555, 610828.260853, 610828.260853
Z2, 7, 20, 720, 40848.000000, 0.055704, 733304.610082, 733304.000000, 1.000000, 4, 33.157555, 611211.918544, 611211.918544
Z3, 0, 20, 720, 11416.000000, 0.053609, 212949.318211, 212944.000000, 1.000000, 4, 33.157555, 507140.860170, 507140.860170
Z3, 1, 20, 720, 9520.000000, 0.056068, 169793.821788, 169792.000000, 1.000000, 4, 33.157555, 498509.760886, 498509.760886
Z3, 2, 20, 720, 11256.000000, 0.060103, 187278.505233, 187272.000000, 1.000000, 4, 33.157555, 502006.697575, 502006.697575
Z3, 3, 20, 720, 10000.000000, 0.059715, 167462.111697, 167456.000000, 1.000000, 4, 33.157555, 498043.418867, 498043.418867
Z3, 4, 20, 720, 11880.000000, 0.055997, 212154.222548, 212152.000000, 1.000000, 4, 33.157555, 506981.841038, 506981.841038
Z3, 5, 20, 720, 10520.000000, 0.067950, 154819.720383, 154816.000000, 1.000000, 4, 33.157555, 495514.940605, 495514.940605
Z3, 6, 20, 720, 17240.000000, 0.060409, 285387.938883, 285384.000000, 1.000000, 4, 33.157555, 521628.584305, 521628.584305
Z3, 7, 20, 720, 22936.000000, 0.059420, 385997.980478, 385992.000000, 1.000000, 4, 33.157555, 541750.592624, 541750.592624
Z3, 8, 20, 720, 16328.000000, 0.063114, 258706.467662, 258704.000000, 1.000000, 4, 33.157555, 516292.290060, 516292.290060
Z3, 9, 20, 720, 19224.000000, 0.056242, 341808.612780, 341808.000000, 1.000000, 4, 33.157555, 532912.719084, 532912.719084
Z3, 10, 20, 720, 15912.000000, 0.055454, 286940.527284, 286936.000000, 1.000000, 4, 33.157555, 521939.101985, 521939.101985
Z3, 11, 20, 720, 19160.000000, 0.063791, 300355.849571, 300352.000000, 1.000000, 4, 33.157555, 524622.166442, 524622.166442
Z3, 12, 20, 720, 12840.000000, 0.051680, 248452.012384, 248448.000000, 1.000000, 4, 33.157555, 514241.399005, 514241.399005
Z3, 13, 20, 720, 36400.000000, 0.060764, 599038.904615, 599032.000000, 1.000000, 4, 33.157555, 584358.777451, 584358.777451
Z3, 14, 20, 720, 19840.000000, 0.081738, 242726.761115, 242720.000000, 1.000000, 4, 33.157555, 513096.348751, 513096.348751
Z3, 15, 20, 720, 21752.000000, 0.056594, 384351.698060, 384344.000000, 1.000000, 4, 33.157555, 541421.336140, 541421.336140
Z3, 16, 20, 720, 11304.000000, 0.056306, 200760.132135, 200760.000000, 1.000000, 4, 33.157555, 504703.022955, 504703.022955
Z3, 17, 20, 720, 51840.000000, 0.061656, 840794.083301, 840792.000000, 1.000000, 4, 33.157555, 632709.813188, 632709.813188
Z3, 18, 20, 720, 51712.000000, 0.055939, 924435.545862, 924432.000000, 1.000000, 4, 33.157555, 649438.105700, 649438.105700
Z3, 19, 20, 720, 26048.000000, 0.055704, 467614.533965, 467608.000000, 1.000000, 4, 33.157555, 558073.903321, 558073.903321
Z3, 20, 20, 720, 26688.000000, 0.054054, 493728.493728, 493728.000000, 1.000000, 4, 33.157555, 563296.695274, 563296.695274
Z3, 21, 20, 720, 30976.000000, 0.061352, 504889.816143, 504888.000000, 1.000000, 4, 33.157555, 565528.959757, 565528.959757
Z3, 22, 20, 720, 66568.000000, 0.075610, 880412.643830, 880408.000000, 1.000000, 4, 33.157555, 640633.525294, 640633.525294
Z1, 0, 21, 720, 45080.000000, 0.061400, 734201.954397, 734200.000000, 1.000000, 4, 35.154531, 713860.095239, 713860.095239
Z2, 0, 21, 720, 6624.000000, 0.065952, 100436.681223, 100432.000000, 1.000000, 4, 35.154531, 587107.040604, 587107.040604
Z2, 1, 21, 720, 8296.000000, 0.052334, 158520.273627, 158520.000000, 1.000000, 4, 35.154531, 598723.759085, 598723.759085
Z2, 2, 21, 720, 8416.000000, 0.055674, 151165.714696, 151160.000000, 1.000000, 4, 35.154531, 597252.847298, 597252.847298
Z2, 3, 21, 720, 21464.000000, 0.056890, 377289.506064, 377288.000000, 1.000000, 4, 35.154531, 642477.605572, 642477.605572
Z2, 4, 21, 720, 28304.000000, 0.056089, 504626.575621, 504624.000000, 1.000000, 4, 35.154531, 667945.019483, 667945.019483
Z2, 5, 21, 720, 32032.000000, 0.056194, 570025.269602, 570024.000000, 1.000000, 4, 35.154531, 681024.758280, 681024.758280
Z2, 6, 21, 720, 43544.000000, 0.060028, 725394.815753, 725392.000000, 1.000000, 4, 35.154531, 712098.667510, 712098.667510
Z2, 7, 21, 720, 53056.000000, 0.056630, 936888.574960, 936888.000000, 1.000000, 4, 35.154531, 754397.419351, 754397.419351
Z3, 0, 21, 720, 9928.000000, 0.075598, 131326.225562, 131320.000000, 1.000000, 4, 35.154531, 593284.949471, 593284.949471
Z3, 1, 21, 720, 8536.000000, 0.047812, 178532.585962, 178528.000000, 1.000000, 4, 35.154531, 602726.221552, 602726.221552
Z3, 2, 21, 720, 10064.000000, 0.056811, 177148.791607, 177144.000000, 1.000000, 4, 35.154531, 602449.462681, 602449.462681
Z3, 3, 21, 720, 9104.000000, 0.055933, 162766.166664, 162760.000000, 1.000000, 4, 35.154531, 599572.937692, 599572.937692
Z3, 4, 21, 720, 10592.000000, 0.055690, 190195.726342, 190192.000000, 1.000000, 4, 35.154531, 605058.849628, 605058.849628
Z3, 5, 21, 720, 9440.000000, 0.068597, 137615.347610, 137608.000000, 1.000000, 4, 35.154531, 594542.773881, 594542.773881
Z3, 6, 21, 720, 16888.000000, 0.055813, 302581.835773, 302576.000000, 1.000000, 4, 35.154531, 627536.071514, 627536.071514
Z3, 7, 21, 720, 26192.000000, 0.047803, 547915.402799, 547912.000000, 1.000000, 4, 35.154531, 676602.784919, 676602.784919
Z3, 8, 21, 720, 20488.000000, 0.049066, 417560.021196, 417560.000000, 1.000000, 4, 35.154531, 650531.708598, 650531.708598
Z3, 9, 21, 720, 21960.000000, 0.058646, 374450.090373, 374448.000000, 1.000000, 4, 35.154531, 641909.722434, 641909.722434
Z3, 10, 21, 720, 16680.000000, 0.059879, 278561.766229, 278560.000000, 1.000000, 4, 35.154531, 622732.057605, 622732.057605
Z3, 11, 21, 720, 19936.000000, 0.055899, 356643.231543, 356640.000000, 1.000000, 4, 35.154531, 638348.350668, 638348.350668
Z3, 12, 21, 720, 15080.000000, 0.051461, 293037.445833, 293032.000000, 1.000000, 4, 35.154531, 625627.193526, 625627.193526
Z3, 13, 21, 720, 40744.000000, 0.060492, 673543.609072, 673536.000000, 1.000000, 4, 35.154531, 701728.426174, 701728.426174
Z3, 14, 21, 720, 22904.000000, 0.063220, 362290.414426, 362288.000000, 1.000000, 4, 35.154531, 639477.787244, 639477.787244
Z3, 15, 21, 720, 21800.000000, 0.075867, 287344.958941, 287344.000000, 1.000000, 4, 35.154531, 624488.696147, 624488.696147
Z3, 16, 21, 720, 11104.000000, 0.047732, 232632.196430, 232632.000000, 1.000000, 4, 35.154531, 613546.143645, 613546.143645
Z3, 17, 21, 720, 54160.000000, 0.056693, 955320.762704, 955320.000000, 1.000000, 4, 35.154531, 758083.856900, 758083.856900
Z3, 18, 21, 720, 50680.000000, 0.059760, 848058.902276, 848056.000000, 1.000000, 4, 35.154531, 736631.484814, 736631.484814
Z3, 19, 21, 720, 19592.000000, 0.160711, 121908.270125, 121904.000000, 1.000000, 4, 35.154531, 591401.358384, 591401.358384
Z3, 20, 21, 720, 21944.000000, 0.054054, 405964.405964, 405960.000000, 1.000000, 4, 35.154531, 648212.585552, 648212.585552
Z3, 21, 21, 720, 27296.000000, 0.055735, 489746.120032, 489744.000000, 1.000000, 4, 35.154531, 664968.928366, 664968.928366
Z3, 22, 21, 720, 70800.000000, 0.052991, 1336075.937423, 1336072.000000, 1.000000, 4, 35.154531, 834234.891844, 834234.891844
Z1, 0, 22, 720, 39848.000000, 0.055166, 722328.970743, 722328.000000, 1.000000, 4, 37.109694, 873173.598917, 873173.598917
Z2, 0, 22, 720, 6624.000000, 0.053129, 124677.671328, 124672.000000, 1.000000, 4, 37.109694, 753643.339034, 753643.339034
Z2, 1, 22, 720, 9312.000000, 0.048232, 193066.843589, 193064.000000, 1.000000, 4, 37.109694, 767321.173486, 767321.173486
Z2, 2, 22, 720, 8928.000000, 0.055750, 160143.497758, 160136.000000, 1.000000, 4, 37.109694, 760736.504320, 760736.504320
Z2, 3, 22, 720, 20592.000000, 0.056309, 365696.425083, 365696.000000, 1.000000, 4, 37.109694, 801847.089785, 801847.089785
Z2, 4, 22, 720, 30488.000000, 0.068145, 447398.928755, 447392.000000, 1.000000, 4, 37.109694, 818187.590519, 818187.590519
Z2, 5, 22, 720, 30856.000000, 0.063703, 484372.792490, 484368.000000, 1.000000, 4, 37.109694, 825582.363266, 825582.363266
Z2, 6, 22, 720, 44840.000000, 0.060484, 741353.085113, 741352.000000, 1.000000, 4, 37.109694, 876978.421791, 876978.421791
Z2, 7, 22, 720, 61160.000000, 0.056074, 1090701.572921, 1090696.000000, 1.000000, 4, 37.109694, 946848.119352, 946848.119352
Z3, 0, 22, 720, 10728.000000, 0.065694, 163302.584711, 163296.000000, 1.000000, 4, 37.109694, 761368.321710, 761368.321710
